Country,Region,Year,S2030_Outcome,Indicator,Baseline_Value,Target_Value,Actual_Value,Achievement_Pct,Change_from_Baseline_Pct,Data_Source,Measurement_Method,Confidence_Level
Chad,Central Africa,2025,Migration & Identity,Migrants assisted,2545,3548,4166,117.4,63.7,Admin Records,Key Informant,High
Chad,Central Africa,2025,Migration & Identity,Stateless persons supported,7291,9721,8045,82.8,10.3,Remote Sensing,Focus Group,High
Chad,Central Africa,2025,Migration & Identity,Legal documents issued,1791,2095,1360,64.9,-24.1,Admin Records,Focus Group,Low
Chad,Central Africa,2025,Values & Dignity,GBV survivors supported,3277,3947,2676,67.8,-18.3,Survey,Key Informant,Low
Chad,Central Africa,2025,Values & Dignity,Mental health sessions,1632,2019,2201,109.0,34.9,Remote Sensing,Focus Group,High
Chad,Central Africa,2025,Values & Dignity,Protection cases resolved,6770,9456,8404,88.9,24.1,Partner Report,Direct Count,High
Chad,Central Africa,2025,Economic Security,HHs with improved income,147,210,176,83.8,19.7,Survey,Focus Group,Low
Chad,Central Africa,2025,Economic Security,Savings group members,9846,12193,12837,105.3,30.4,Admin Records,Direct Count,Medium
Chad,Central Africa,2025,Economic Security,Jobs created or maintained,7630,8568,6448,75.3,-15.5,Partner Report,Direct Count,Low
South Africa,Southern Africa,2021,Climate & Environment,Communities with DRR plans,1672,2473,2799,113.2,67.4,Admin Records,Key Informant,High
South Africa,Southern Africa,2021,Climate & Environment,Early warning systems active,475,602,466,77.4,-1.9,Admin Records,Household Survey,Medium
South Africa,Southern Africa,2021,Climate & Environment,Hectares of land restored,1312,1600,1651,103.2,25.8,Remote Sensing,Focus Group,Medium
South Africa,Southern Africa,2021,Healthy & Safe Living,People with health access,769,1029,906,88.0,17.8,Admin Records,Key Informant,High
South Africa,Southern Africa,2021,Healthy & Safe Living,Vaccination rate (%),577,850,765,90.0,32.6,Partner Report,Key Informant,Low
South Africa,Southern Africa,2021,Healthy & Safe Living,Malnutrition cases treated,8967,12683,10476,82.6,16.8,Partner Report,Household Survey,Low
South Africa,Southern Africa,2021,Migration & Identity,Migrants assisted,6442,8082,9126,112.9,41.7,Remote Sensing,Key Informant,High
South Africa,Southern Africa,2021,Migration & Identity,Stateless persons supported,9397,11058,8040,72.7,-14.4,Survey,Key Informant,High
South Africa,Southern Africa,2021,Migration & Identity,Legal documents issued,6977,8358,8904,106.5,27.6,Remote Sensing,Household Survey,Low
South Africa,Southern Africa,2021,Values & Dignity,GBV survivors supported,1015,1517,1054,69.5,3.8,Partner Report,Direct Count,Low
South Africa,Southern Africa,2021,Values & Dignity,Mental health sessions,6138,8794,4837,55.0,-21.2,Remote Sensing,Direct Count,Medium
South Africa,Southern Africa,2021,Values & Dignity,Protection cases resolved,764,868,831,95.7,8.8,Remote Sensing,Key Informant,Low
South Africa,Southern Africa,2021,Economic Security,HHs with improved income,6555,9043,7731,85.5,17.9,Admin Records,Household Survey,Low
South Africa,Southern Africa,2021,Economic Security,Savings group members,8490,11902,10382,87.2,22.3,Remote Sensing,Focus Group,Medium
South Africa,Southern Africa,2021,Economic Security,Jobs created or maintained,1090,1359,842,62.0,-22.8,Partner Report,Focus Group,Medium
South Africa,Southern Africa,2022,Climate & Environment,Communities with DRR plans,5023,6350,5429,85.5,8.1,Survey,Direct Count,Medium
South Africa,Southern Africa,2022,Climate & Environment,Early warning systems active,6514,9356,7123,76.1,9.3,Admin Records,Focus Group,Low
South Africa,Southern Africa,2022,Climate & Environment,Hectares of land restored,3189,3692,4510,122.2,41.4,Admin Records,Direct Count,Medium
South Africa,Southern Africa,2022,Healthy & Safe Living,People with health access,239,284,279,98.2,16.7,Partner Report,Direct Count,High
South Africa,Southern Africa,2022,Healthy & Safe Living,Vaccination rate (%),7532,9828,8695,88.5,15.4,Admin Records,Key Informant,High
South Africa,Southern Africa,2022,Healthy & Safe Living,Malnutrition cases treated,6413,7457,7745,103.9,20.8,Admin Records,Direct Count,High
South Africa,Southern Africa,2022,Migration & Identity,Migrants assisted,1549,2092,1699,81.2,9.7,Partner Report,Key Informant,Medium
South Africa,Southern Africa,2022,Migration & Identity,Stateless persons supported,3646,4142,3699,89.3,1.5,Remote Sensing,Key Informant,Low
South Africa,Southern Africa,2022,Migration & Identity,Legal documents issued,5728,6660,5371,80.6,-6.2,Partner Report,Focus Group,Low
South Africa,Southern Africa,2022,Values & Dignity,GBV survivors supported,2578,3304,2540,76.9,-1.5,Survey,Household Survey,Low
South Africa,Southern Africa,2022,Values & Dignity,Mental health sessions,8177,10210,9446,92.5,15.5,Survey,Direct Count,High
South Africa,Southern Africa,2022,Values & Dignity,Protection cases resolved,4033,5849,6068,103.7,50.5,Partner Report,Household Survey,Low
South Africa,Southern Africa,2022,Economic Security,HHs with improved income,9943,13033,11284,86.6,13.5,Remote Sensing,Focus Group,High
South Africa,Southern Africa,2022,Economic Security,Savings group members,3393,4847,3499,72.2,3.1,Partner Report,Key Informant,High
South Africa,Southern Africa,2022,Economic Security,Jobs created or maintained,4715,5552,4617,83.2,-2.1,Remote Sensing,Key Informant,Medium
South Africa,Southern Africa,2023,Climate & Environment,Communities with DRR plans,1043,1309,1000,76.4,-4.1,Partner Report,Key Informant,High
South Africa,Southern Africa,2023,Climate & Environment,Early warning systems active,4122,5039,4074,80.8,-1.2,Partner Report,Key Informant,High
South Africa,Southern Africa,2023,Climate & Environment,Hectares of land restored,4046,5554,4306,77.5,6.4,Survey,Household Survey,Low
South Africa,Southern Africa,2023,Healthy & Safe Living,People with health access,6093,7642,7550,98.8,23.9,Remote Sensing,Direct Count,High
South Africa,Southern Africa,2023,Healthy & Safe Living,Vaccination rate (%),6225,8214,10469,127.5,68.2,Partner Report,Focus Group,Medium
South Africa,Southern Africa,2023,Healthy & Safe Living,Malnutrition cases treated,6496,7791,6246,80.2,-3.8,Partner Report,Direct Count,Medium
South Africa,Southern Africa,2023,Migration & Identity,Migrants assisted,7530,9583,8466,88.3,12.4,Remote Sensing,Focus Group,Low
South Africa,Southern Africa,2023,Migration & Identity,Stateless persons supported,5596,7437,5777,77.7,3.2,Admin Records,Focus Group,High
South Africa,Southern Africa,2023,Migration & Identity,Legal documents issued,7253,8615,6421,74.5,-11.5,Partner Report,Direct Count,Medium
South Africa,Southern Africa,2023,Values & Dignity,GBV survivors supported,6539,7377,5734,77.7,-12.3,Remote Sensing,Direct Count,High
South Africa,Southern Africa,2023,Values & Dignity,Mental health sessions,7159,9745,4873,50.0,-31.9,Admin Records,Focus Group,High
South Africa,Southern Africa,2023,Values & Dignity,Protection cases resolved,1395,1896,1867,98.5,33.8,Admin Records,Focus Group,Medium
South Africa,Southern Africa,2023,Economic Security,HHs with improved income,6161,8963,5728,63.9,-7.0,Survey,Household Survey,Low
South Africa,Southern Africa,2023,Economic Security,Savings group members,5540,7477,7102,95.0,28.2,Partner Report,Household Survey,Medium
South Africa,Southern Africa,2023,Economic Security,Jobs created or maintained,3137,3926,3419,87.1,9.0,Remote Sensing,Key Informant,Medium
South Africa,Southern Africa,2024,Climate & Environment,Communities with DRR plans,6181,8627,7329,85.0,18.6,Remote Sensing,Direct Count,Medium
South Africa,Southern Africa,2024,Climate & Environment,Early warning systems active,7418,8223,8162,99.3,10.0,Admin Records,Household Survey,High
South Africa,Southern Africa,2024,Climate & Environment,Hectares of land restored,321,356,333,93.5,3.7,Remote Sensing,Focus Group,High
South Africa,Southern Africa,2024,Healthy & Safe Living,People with health access,4025,4599,4510,98.1,12.0,Partner Report,Household Survey,Medium
South Africa,Southern Africa,2024,Healthy & Safe Living,Vaccination rate (%),3075,3449,3366,97.6,9.5,Remote Sensing,Household Survey,Medium
South Africa,Southern Africa,2024,Healthy & Safe Living,Malnutrition cases treated,962,1104,1075,97.4,11.7,Partner Report,Key Informant,High
South Africa,Southern Africa,2024,Migration & Identity,Migrants assisted,2679,3270,2958,90.5,10.4,Remote Sensing,Household Survey,Medium
South Africa,Southern Africa,2024,Migration & Identity,Stateless persons supported,5289,7841,9032,115.2,70.8,Partner Report,Key Informant,Low
South Africa,Southern Africa,2024,Migration & Identity,Legal documents issued,1014,1310,1179,90.0,16.3,Remote Sensing,Direct Count,High
South Africa,Southern Africa,2024,Values & Dignity,GBV survivors supported,7602,11229,13992,124.6,84.1,Admin Records,Household Survey,Low
South Africa,Southern Africa,2024,Values & Dignity,Mental health sessions,396,498,373,74.9,-5.8,Survey,Household Survey,Medium
South Africa,Southern Africa,2024,Values & Dignity,Protection cases resolved,8797,12677,8599,67.8,-2.3,Partner Report,Key Informant,High
South Africa,Southern Africa,2024,Economic Security,HHs with improved income,2070,2689,2672,99.4,29.1,Survey,Focus Group,Low
South Africa,Southern Africa,2024,Economic Security,Savings group members,9094,10488,5290,50.4,-41.8,Remote Sensing,Household Survey,Low
South Africa,Southern Africa,2024,Economic Security,Jobs created or maintained,4701,5181,5242,101.2,11.5,Partner Report,Key Informant,High
South Africa,Southern Africa,2025,Climate & Environment,Communities with DRR plans,6043,8367,5056,60.4,-16.3,Partner Report,Key Informant,Medium
South Africa,Southern Africa,2025,Climate & Environment,Early warning systems active,8381,11990,10227,85.3,22.0,Remote Sensing,Focus Group,Medium
South Africa,Southern Africa,2025,Climate & Environment,Hectares of land restored,8260,11532,11657,101.1,41.1,Survey,Household Survey,Medium
South Africa,Southern Africa,2025,Healthy & Safe Living,People with health access,3278,3703,2300,62.1,-29.8,Admin Records,Household Survey,Low
South Africa,Southern Africa,2025,Healthy & Safe Living,Vaccination rate (%),8767,10649,8880,83.4,1.3,Remote Sensing,Focus Group,Low
South Africa,Southern Africa,2025,Healthy & Safe Living,Malnutrition cases treated,2518,3422,3515,102.7,39.6,Admin Records,Direct Count,Medium
South Africa,Southern Africa,2025,Migration & Identity,Migrants assisted,7521,9513,4914,51.7,-34.7,Admin Records,Direct Count,Medium
South Africa,Southern Africa,2025,Migration & Identity,Stateless persons supported,5407,6313,5729,90.7,6.0,Remote Sensing,Key Informant,High
South Africa,Southern Africa,2025,Migration & Identity,Legal documents issued,7768,11017,8559,77.7,10.2,Survey,Household Survey,Medium
South Africa,Southern Africa,2025,Values & Dignity,GBV survivors supported,1114,1376,1505,109.4,35.1,Survey,Focus Group,High
South Africa,Southern Africa,2025,Values & Dignity,Mental health sessions,7297,8676,6972,80.4,-4.5,Survey,Household Survey,Medium
South Africa,Southern Africa,2025,Values & Dignity,Protection cases resolved,5432,6234,7974,127.9,46.8,Survey,Household Survey,High
South Africa,Southern Africa,2025,Economic Security,HHs with improved income,2590,3470,3064,88.3,18.3,Remote Sensing,Key Informant,Low
South Africa,Southern Africa,2025,Economic Security,Savings group members,2197,3044,2621,86.1,19.3,Survey,Focus Group,High
South Africa,Southern Africa,2025,Economic Security,Jobs created or maintained,5339,6382,4872,76.3,-8.7,Remote Sensing,Key Informant,High
Mozambique,Southern Africa,2021,Climate & Environment,Communities with DRR plans,7070,9923,8041,81.0,13.7,Survey,Focus Group,High
Mozambique,Southern Africa,2021,Climate & Environment,Early warning systems active,9498,10809,10793,99.9,13.6,Survey,Key Informant,Medium
Mozambique,Southern Africa,2021,Climate & Environment,Hectares of land restored,8768,10533,8685,82.5,-0.9,Survey,Direct Count,High
Mozambique,Southern Africa,2021,Healthy & Safe Living,People with health access,674,886,670,75.6,-0.6,Admin Records,Household Survey,High
Mozambique,Southern Africa,2021,Healthy & Safe Living,Vaccination rate (%),6294,9374,5960,63.6,-5.3,Partner Report,Focus Group,Low
Mozambique,Southern Africa,2021,Healthy & Safe Living,Malnutrition cases treated,2625,3062,2425,79.2,-7.6,Remote Sensing,Key Informant,Low
Mozambique,Southern Africa,2021,Migration & Identity,Migrants assisted,538,629,621,98.7,15.4,Admin Records,Direct Count,High
Mozambique,Southern Africa,2021,Migration & Identity,Stateless persons supported,5735,6448,4859,75.4,-15.3,Admin Records,Focus Group,Low
Mozambique,Southern Africa,2021,Migration & Identity,Legal documents issued,5871,8800,12026,136.7,104.8,Admin Records,Key Informant,High
Mozambique,Southern Africa,2021,Values & Dignity,GBV survivors supported,2868,3564,4025,112.9,40.3,Admin Records,Direct Count,High
Mozambique,Southern Africa,2021,Values & Dignity,Mental health sessions,3214,4422,2275,51.4,-29.2,Admin Records,Household Survey,Medium
Mozambique,Southern Africa,2021,Values & Dignity,Protection cases resolved,6057,7305,5982,81.9,-1.2,Remote Sensing,Key Informant,Medium
Mozambique,Southern Africa,2021,Economic Security,HHs with improved income,3794,5578,4376,78.5,15.3,Admin Records,Key Informant,Medium
Mozambique,Southern Africa,2021,Economic Security,Savings group members,7093,8796,4984,56.7,-29.7,Survey,Focus Group,High
Mozambique,Southern Africa,2021,Economic Security,Jobs created or maintained,7792,8839,6990,79.1,-10.3,Remote Sensing,Household Survey,High
Mozambique,Southern Africa,2022,Climate & Environment,Communities with DRR plans,9131,12577,9933,79.0,8.8,Remote Sensing,Household Survey,Low
Mozambique,Southern Africa,2022,Climate & Environment,Early warning systems active,3170,4002,4032,100.7,27.2,Remote Sensing,Direct Count,High
Mozambique,Southern Africa,2022,Climate & Environment,Hectares of land restored,8384,9866,10379,105.2,23.8,Admin Records,Key Informant,Medium
Mozambique,Southern Africa,2022,Healthy & Safe Living,People with health access,732,970,982,101.2,34.2,Survey,Household Survey,Medium
Mozambique,Southern Africa,2022,Healthy & Safe Living,Vaccination rate (%),2142,2870,3222,112.3,50.4,Admin Records,Direct Count,High
Mozambique,Southern Africa,2022,Healthy & Safe Living,Malnutrition cases treated,5903,8239,7251,88.0,22.8,Admin Records,Key Informant,Low
Mozambique,Southern Africa,2022,Migration & Identity,Migrants assisted,1568,1895,1666,87.9,6.2,Remote Sensing,Direct Count,Low
Mozambique,Southern Africa,2022,Migration & Identity,Stateless persons supported,4394,5838,5808,99.5,32.2,Partner Report,Direct Count,Medium
Mozambique,Southern Africa,2022,Migration & Identity,Legal documents issued,3381,4369,3462,79.2,2.4,Partner Report,Direct Count,Medium
Mozambique,Southern Africa,2022,Values & Dignity,GBV survivors supported,2246,3048,2788,91.5,24.1,Admin Records,Key Informant,High
Mozambique,Southern Africa,2022,Values & Dignity,Mental health sessions,2602,3624,3283,90.6,26.2,Admin Records,Key Informant,Low
Mozambique,Southern Africa,2022,Values & Dignity,Protection cases resolved,8428,9772,9201,94.2,9.2,Survey,Household Survey,Low
Mozambique,Southern Africa,2022,Economic Security,HHs with improved income,4884,6563,6983,106.4,43.0,Partner Report,Key Informant,Medium
Mozambique,Southern Africa,2022,Economic Security,Savings group members,9278,13625,9981,73.3,7.6,Admin Records,Key Informant,High
Mozambique,Southern Africa,2022,Economic Security,Jobs created or maintained,5895,7694,5677,73.8,-3.7,Remote Sensing,Household Survey,Medium
Mozambique,Southern Africa,2023,Climate & Environment,Communities with DRR plans,3098,4338,5438,125.4,75.5,Partner Report,Key Informant,Medium
Mozambique,Southern Africa,2023,Climate & Environment,Early warning systems active,907,1161,850,73.2,-6.3,Remote Sensing,Key Informant,Low
Mozambique,Southern Africa,2023,Climate & Environment,Hectares of land restored,7944,10677,8553,80.1,7.7,Admin Records,Household Survey,Low
Mozambique,Southern Africa,2023,Healthy & Safe Living,People with health access,1979,2727,2616,95.9,32.2,Survey,Focus Group,Medium
Mozambique,Southern Africa,2023,Healthy & Safe Living,Vaccination rate (%),8157,11541,6181,53.6,-24.2,Partner Report,Household Survey,High
Mozambique,Southern Africa,2023,Healthy & Safe Living,Malnutrition cases treated,203,224,174,77.7,-14.3,Remote Sensing,Focus Group,High
Mozambique,Southern Africa,2023,Migration & Identity,Migrants assisted,9256,13132,8848,67.4,-4.4,Partner Report,Household Survey,Low
Mozambique,Southern Africa,2023,Migration & Identity,Stateless persons supported,9302,11482,7249,63.1,-22.1,Partner Report,Key Informant,High
